"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2555.67967661269/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x23932dd7b7423592abfa016c24049367029693497a70aba7c98163ac054e3e63","20698918","1725714455","2024-09-07 13:07:35","0x7770cea06423872d95575a1176c045ff39b8cd3b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000321976203368756","0.822868039302444","2273.45","","","Claim"
"0x61c86801d1e8e79df288e8cc0977286191af9ef93454cc97a94303a6215b8bd8","20698920","1725714479","2024-09-07 13:07:59","0x29087691b1cc8d6fea0fb4a74727943904e94fb0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000217000508554848","0.554583789528243","2273.45","","","Claim"
"0x6b462113796d1fbc6b6449099013692a0f3f371608beef9a7f1fdd8759a1198c","20698922","1725714503","2024-09-07 13:08:23","0x2b8138daedc73f5b9fb7800cb54ada472bac629e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000212941725241548","0.544210839502668","2273.45","","","Claim"
"0x67ddd4f3da55f4f2041a6c8ede30155ffab0172a06bda004ff1f5e2e28d2b64f","20698927","1725714563","2024-09-07 13:09:23","0xd960638aea039e3e6e779c15e3cb3406353010d0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000229924268339724","0.587612779755875","2273.45","","","Claim"
"0xb4441c4c63029fa4fed4fb7ad91c6bd55bc8e9d463ab1c25d7713406c93e9294","20698930","1725714599","2024-09-07 13:09:59","0x5e5c1ecb0594a0f955c26b12766cf5a077091988","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022100929924984","0.564828974435228","2273.45","","","Claim"
"0x058f607aa299a408d7204a6d55b1fba4844817c29c1e4021ae9304c15d67cd03","20698933","1725714635","2024-09-07 13:10:35","0xbee4227aed9caf6031e037280c543619b4dfdeed","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00021864749234452","0.558792952527219","2273.45","","","Claim"
"0x4acd2afd9c2eea03794afed793ea2f03732aa6337cc235aceddaf2f0535451b2","20698944","1725714767","2024-09-07 13:12:47","0x1ade7a548967bcfd329789a9b22a8c7d2517551b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215281449146232","0.550190424334754","2273.45","","","Claim"
"0xf0465af70a002e2b62b346a1848ab35b0d1e6d4a9da2d2e110eaa11ac97577d0","20698946","1725714791","2024-09-07 13:13:11","0x74e72ee642f4ea3dd0edf39ad2aa9b5c656a219b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000203505145307586","0.52009396394871","2273.45","","","Claim"
"0x5a85b6b4c021fb16b985cbe150e421acf63670b935767bcce6ff3052df1f536c","20698950","1725714839","2024-09-07 13:13:59","0x12356ce9dfb73ed2cdbab1b1b0d333177a0f66f6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002105256259872","0.538036063741651","2273.45","","","Claim"
"0x61a2e66228afe680bc4926606e261a431ab4b515e6362337e1621608a8cbc550","20698952","1725714863","2024-09-07 13:14:23","0x10e8ce1ef1984592143693bd2cfce42133f96807","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002049496968729","0.523785775026002","2273.45","","","Claim"
"0xe281f62ae63a92f059115ba1bb7838fd46110e6633d36b6feff60e065018f01e","20698954","1725714887","2024-09-07 13:14:47","0x33685e7ccf4f0480e765259948df54e236cb7070","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00021494108414402","0.54932056041597","2273.45","","","Claim"
"0xd2605a116005f8b1c2c146dd867da6dd0331a4741cfe964d6e5cdc12648f4d7d","20698956","1725714911","2024-09-07 13:15:11","0x5022172a75e8b9209ffbbde9f36e9ace21e97c84","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000441559623165376","1.12848495493651","2273.45","","","Claim"
"0xe40fb4480aa08199b47ee919fba9be5008f53cd5a4e9d92d93aaea889a3124f1","20698956","1725714911","2024-09-07 13:15:11","0x8de6cb1e51e402c127727cc211370ace953d074e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00021322287684552","0.544929372942986","2273.45","","","Claim"
"0xdbe7ebfc88fcc80cb53f5ec5e36655d35f6ab3c370e89e7edc1c1ecb774ba824","20698958","1725714935","2024-09-07 13:15:35","0x13bba2059803e6024183d36adc998c33669f709b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215566596128826","0.550919168683016","2273.45","","","Claim"
"0xee6b07a0b56ed54fbdadf50793702efb0ef79b2640ca86e7deba7d799cb48f6c","20698962","1725714983","2024-09-07 13:16:23","0x990a64cad66934332ae8e1edac28c0650c107623","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215540510865746","0.550852503106304","2273.45","","","Claim"
"0x52c1dc14adf8e1c21df2e7e777e8c907b119d4a9973cf5e9750cbd9644c8e1e3","20698964","1725715007","2024-09-07 13:16:47","0xb6a73fa3fa4c4443f1aa8713a89cbf7d9f16e53e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022052056501439","0.563579926282424","2273.45","","","Claim"
"0xbc828aaddea90ff902d7453a8867bac8743261fee254cb5cd9d0eafafa56515d","20698968","1725715055","2024-09-07 13:17:35","0x972c522380442051798cef03b4e6138d4f3d129a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002223608","0.568282977435339","2273.45","","","Claim"
"0x64c9a285ac1c8023ec908af852160a1beb1c509971060a4a52da762131987f9d","20698970","1725715079","2024-09-07 13:17:59","0xd98d7beb310e98297c4d31bdfca895dfc16c9443","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000249337685144376","0.637227254537136","2273.45","","","Claim"
"0x8d1c04e1b0b5ae4f02e0199a2ca8b4a01672e362c78889706013357894af35ca","20698982","1725715223","2024-09-07 13:20:23","0x08358888d2794002b63ed7a7739384677d612636","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000224179964502578","0.572932179182993","2273.45","","","Claim"
"0xae5f151332f7aa4e4b2a96404b99dbec4e6663aff6fdf9b90141e9d2f82aa58f","20698985","1725715259","2024-09-07 13:20:59","0xbe7ed2f539564a5b4a5fca6b12a10d3a36b1c250","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00022092858175399","0.564622686371537","2273.45","","","Claim"
"0xfb33458de2d9c818120a5a8d88352fafb1a4ba1cb86fe99093136682828a4e80","20698989","1725715307","2024-09-07 13:21:47","0x98ecd1dd450895de113a9f3d097b13b3ac333b04","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000197175279633704","0.503916854890281","2273.45","","","Claim"
"0xbd9e1604890d295aba1600b07dee53bbad54d0debc3f7e7e098ae47dca0b31a4","20698991","1725715331","2024-09-07 13:22:11","0xfc36548f730ec32d4443e9b27526ebd182afdfc9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000190604068245162","0.487122943493859","2273.45","","","Claim"
"0x9f972a1f9b2cc2bab869f18550b99c4e726fbf83cc244f6a42f70d1ad8ba5648","20698993","1725715355","2024-09-07 13:22:35","0x545a180c8ea55a8ea8ce516afcccaf8068dd98c4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215118585167756","0.54977419617491","2273.45","","","Claim"
"0x6b89bc7424ee221c744c367c205f7dc70327bd17cc51f31d822175da2b18982e","20698996","1725715391","2024-09-07 13:23:11","0x2e0514cad476909788ba79d19bc6023370bf5c3c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000209489656910412","0.535388458626505","2273.45","","","Claim"
"0x2eb688ceea0ad6e71aa1341f6f72e554ccac49e6826cb97793702cbd80ee4eb7","20699001","1725715451","2024-09-07 13:24:11","0x6a6b3bd1767519d134e7da6c223857e3f92a250f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00029488740572405","0.753637749697995","2273.45","","","Claim"
"0xbd51fb9e3c6b5c0a5eea908ad10a39befefc4c35d94c7bcf00d2c74ad5e646a0","20699003","1725715475","2024-09-07 13:24:35","0x1035b726c5418031ecb8f5d73bdf4652251abe87","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000208562814499776","0.53301974631422","2273.45","","","Claim"
"0xf211ba0c883a6b97596d851ce3043b1bd6ce295c824acd8446af323685c6cb87","20699007","1725715523","2024-09-07 13:25:23","0xf81f143b2ab02daa816cbe841a4c4164c0bbe30a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019972771527452","0.510440062783377","2273.45","","","Claim"
"0x73520645ddea791304d6348ce15b266b4c9c28f92cea4c7d36932465bd45c4d8","20699009","1725715547","2024-09-07 13:25:47","0x028ba82969aadcea9159630a6e09773f0dffe1dc","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018552569132394","0.474144238806113","2273.45","","","Claim"
"0x05c45bea1a581357f2dbee9b7eba0ceb2d7473c0b360b13c11af8c0dadbf7421","20699011","1725715571","2024-09-07 13:26:11","0xab64ba6a1b2b9139907d9cca01d57cc678b7acc9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000186569747628188","0.476812512284119","2273.45","","","Claim"
"0x48fec953f1af84d7ff55e0e1ca3fce3f0f78b45cf6f114f14d10e0766cde095b","20699020","1725715679","2024-09-07 13:27:59","0xa086c3bbf195aa18bee2805d568072b8af58fbd6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000413330764634194","1.05634103489439","2273.45","","","Claim"
"0xa0ff51bd690a0cc821b22237e32791f500f2bed1bc94d6e6e174d568ff4e0427","20699021","1725715691","2024-09-07 13:28:11","0xce12c1dea5994ea01b47af88bed85d18d42b5fbc","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000180275087316076","0.460725376853274","2273.45","","","Claim"
"0x99e73f9d9a2e5edcebcbf0fd03cda73b3fed6bc73a3a168e7345d2632dd029f7","20699027","1725715763","2024-09-07 13:29:23","0xed3849b57d4b0656836b9313db931c48f59a2486","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000177976352217152","0.454850546279037","2273.45","","","Claim"
"0x7b1f53152ed071a87d20216fb5607d4dbe4e786393d501830dfc76f339c3c267","20699031","1725715823","2024-09-07 13:30:23","0x8a73dba9c3d2f85df2b37e4cce8a5fd6a62ac5c5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000176923702788508","0.452160311527654","2273.45","","","Claim"
"0x79f6b8cb2c7f91287e5dcf1d5834d4174dd40d47c353a3c0a7497ebbeb7b302f","20699031","1725715823","2024-09-07 13:30:23","0x403879df4aa1b1b4cbb3fe906bea2d7cf54ebd21","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000171657055881752","0.438700449064162","2273.45","","","Claim"
"0x8db0a1e3693fd938a6150b8f03f2612b468be3af87e4230e33a5d8289ec877d1","20699036","1725715883","2024-09-07 13:31:23","0x589212fa62f487c2871ae0a7fc070c287317efa6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000198571208116984","0.507484400945005","2273.45","","","Claim"
"0x1f59b5017716fdc760bf87df308f6edbf7fbaf92de0c43a5767d763f36d0e7df","20699038","1725715907","2024-09-07 13:31:47","0x65a0899aa9472d729787514ae92d0a3b23f7f1c4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000184748646772536","0.472158361838267","2273.45","","","Claim"
"0x75c736a3e32077122f7c7994636db3f3d933c557a2082ebb90ae14e60324e074","20699044","1725715979","2024-09-07 13:32:59","0x2c5dffb3067037d6ebd78033dfe8d2529737ef67","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00024343784296005","0.622149147771431","2273.45","","","Claim"
"0x3c54518a3fa976671e0fa4b08b0a5d4348ffe0ef52dc4367fe152754983da74c","20699050","1725716051","2024-09-07 13:34:11","0x199b6a56b7355145e855b22848de276abebe3fd9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000178883584044344","0.457169140221768","2273.45","","","Claim"
"0xb0db961e5581e35fd4c1fb601d65ab6639700f623b094e9ceb3e944deb506221","20699051","1725716063","2024-09-07 13:34:23","0x243b6a5714ac35bd581ac4dcd423f67675d69a75","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00024822501984072","0.63438363843371","2273.45","","","Claim"
"0xa55ac0802c1d698515af1ff78844d16a1505b7a8a4d5b962d54a60fbdb2008b3","20699052","1725716075","2024-09-07 13:34:35","0x8e6efa0de3465e8ae53d14787b488604c2d5237b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018127802219136","0.463288557131003","2273.45","","","Claim"
"0xfdbc89def8217815e83eaa89198080f278379844f17d6f0046d9d6dae7d8c5d7","20699054","1725716099","2024-09-07 13:34:59","0x20a0511959734a1bb264321ce55ed81e6bed66bd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018053690526899","0.461394499674508","2273.45","","","Claim"
"0x018df6305df7bc2afbc75f39e4588b31dc5e158d1bd07792c090b455b7722132","20699062","1725716195","2024-09-07 13:36:35","0xae07f9bfc2abb9a3f11c13ebab69bc35685a1b29","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000173391970201496","0.443134334331796","2273.45","","","Claim"
"0xe1d190ba85a4c3e0a5f7d48d363ca906d5f5dd02bd6a3b9a365eb9837c4fdadc","20699064","1725716219","2024-09-07 13:36:59","0x410592e119a8b8b139d163f82d71fbf74477f9ec","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017470031116094","0.446478034731927","2273.45","","","Claim"
"0x65aaf6d669557e2763015376dc4470bf987db82639f9eb0ff80275c5f12b8d14","20699068","1725716267","2024-09-07 13:37:47","0xab34606727231b5975e20e60fcc72a550d4e697e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000170930014862412","0.436842365106971","2273.45","","","Claim"
"0xcd6f71211e308db76eefa0f2bf863009c2d56803d4c15f8455b73c99109d74a0","20699070","1725716291","2024-09-07 13:38:11","0xbe8ca00994a2a9bd10eb1b0565fb2802849aad5f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000174086949226806","0.444910478102453","2273.45","","","Claim"
"0x6d09263cf885e93364bcb8f00486dc251f396fbeb797cdd808c2ab6942d34d7b","20699073","1725716327","2024-09-07 13:38:47","0x4bc3b0b7e50aea9c0523759d9ad7da2f7d8bf591","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000168058339881028","0.429503283719211","2273.45","","","Claim"
"0x9736e0235b4e6d883a1769e00aa21405fade83a28d61363ce5abffe5af6597c1","20699075","1725716351","2024-09-07 13:39:11","0x45e664e55abb5d8e45f119e4d472b5e58e7083d2","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016443967052795","0.420255123997169","2273.45","","","Claim"
"0xa4a55ff7bc9a7ce15510d8d5a89c5488a1ccd23843cd207f4435d8cf3aec3d31","20699079","1725716399","2024-09-07 13:39:59","0x38b6ab54ea6c7952c589f20eab22df32686b892f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000202655237134338","0.517921870903353","2273.45","","","Claim"
"0xf981a89d50420d8e4ec7c5642268aa7f8bdd3fbb598a0d16deda15f43d521d45","20699079","1725716399","2024-09-07 13:39:59","0x49e5e7917b8fbc3a809aa0eb5d9de76631a7210f","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000150043561365474","0.383463280388331","2273.45","","","Claim"
"0x9c86b0a21d83730e5ed50a6042d8c4905f91fe3458c8e6bb33c9735c8a98c296","20699080","1725716411","2024-09-07 13:40:11","0x4105c99641496ea1347bfddb3d133834f713163b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016805317369833","0.429490080611084","2273.45","","","Claim"
"0x09c437607b2a5ca8b9720717b7c637080a39e233e75fa4b7d8e5cccf8090fdce","20699086","1725716483","2024-09-07 13:41:23","0x00cced40ed7b2a1ae695167b9bf810359d1693f9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000218610372515528","0.558698086134664","2273.45","","","Claim"
"0x0de155ee4dd0052b2150fa47a4721c2e0e7eb785ee258fe9aff973bf30cc0d88","20699086","1725716483","2024-09-07 13:41:23","0xc5a718ad3e5244ffe96707647e35ee179104752e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000165977167499766","0.424184473760892","2273.45","","","Claim"
"0x7a1035e8f3d996639983315a80cfe9bcd325b898e5746056ba4c84fc61e3c812","20699103","1725716687","2024-09-07 13:44:47","0x519e465039d4361d2f54c47380ff0b52f4503652","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00023334942703997","0.596366388235267","2273.45","","","Claim"
"0xedceda9edf7ae904e7db16bc6b8062ce0797874ed6c8b3398216a20442f340b3","20699104","1725716699","2024-09-07 13:44:59","0x2fe3293fbfb270a21c870cf3d2c36b6490be68e1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000185837659480152","0.474941529482694","2273.45","","","Claim"
"0x77b1aa161365cab047aab011d42e36bdc32ec8d30ebf082df2586cad99d396fa","20699110","1725716771","2024-09-07 13:46:11","0x6f40e01003050fc45a039529601f9e0b7c54d592","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000231305536739544","0.591142859333242","2273.45","","","Claim"
"0xdb4d6943c390bf032207143009e6620eee65f487322949a0c3a79c9e80e79e1e","20699113","1725716807","2024-09-07 13:46:47","0xb55f4b6a01cf44ffffbe1fa0fd5cd8562c15a65c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.008896104","22.7355921938329","2273.45","","","Claim"
"0x1a36fe29aa9e601838b889b4935777ab59e8781e414e62d6a8145f44315ad1a2","20699117","1725716855","2024-09-07 13:47:35","0x80afbf880c5e667b8d3d1e1344362c885950c74b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000245349220077","0.627034015423563","2273.45","","","Claim"
"0x4cd64510626ca0f93a49372b8b060f5fb71ebe1aa13759344691b3ba8a37636a","20699122","1725716915","2024-09-07 13:48:35","0x5fbc6e1aaf5bc0a1bd06d4f9e60b92d722885256","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000179869583561232","0.459689039148229","2273.45","","","Claim"
"0x4c7158dbaf385c2c350345cf3a91bb060d4631ab4bdf5a4fe1711eb0164cf282","20699139","1725717119","2024-09-07 13:51:59","0xd9dedcf6400b22d738a22b86967588a11be2a647","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.008893672","22.7293767808593","2273.45","","","Claim"
"0xe0581f5a4ebbcfd8f65d2e557160659a5446a0aa67ffce2da306fc3c94462cde","20699147","1725717215","2024-09-07 13:53:35","0x3bfa09fdfeecf585539ce07422284aeaa133eeb7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.008895344","22.7336498772786","2273.45","","","Claim"
"0x65ec34f528eab534456bbe37d99a039cf8f51ddae2a35947b3ec4fa7222970be","20699154","1725717299","2024-09-07 13:54:59","0xb5a82bc83c2658414e92b9c16abadd2bcf9d3d3e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.008895496","22.7340383405895","2273.45","","","Claim"
"0xff908fc78b0da1e52211b04859c60ce2921fc826b40ca798194d8f326c141f5b","20699179","1725717599","2024-09-07 13:59:59","0x7a4c6e32c31a56bdd78de86970180d8a0d613f57","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000249358798122878","0.637281212547206","2273.45","","","Claim"
"0xa8992ef3150d94af254e70dd5a3accd45d32732836f00983e1f8818463a95104","20699220","1725718091","2024-09-07 14:08:11","0x41ce79d98de6f8244c91e6e3ce8e13e5f3bfdc6d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00030967883283625","0.791439899356743","2273.45","","","Claim"
"0x0dabd34adc6b2faf2ad2f3f92fe0acdfec94ba4c4be5d07950d1059572f1ec91","20699221","1725718103","2024-09-07 14:08:23","0xf4fd38928597719661e9eee5fe94c660cb1f3f51","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000226366384257","0.578519967713914","2273.45","","","Claim"
"0x5e2e482b39c10ddc59d3bce6c8276d0e1caec54df6f46598414cfb2bbb183a48","20699227","1725718175","2024-09-07 14:09:35","0x0e997ddb132c907ea0fc067123cd618c19fa2cc9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000231156063104964","0.590760852603157","2273.45","","","Claim"
"0x6ba77479c1ef0eba82f7923a0d49d76632d585499c5876b2bab64df29cc08e8f","20699236","1725718283","2024-09-07 14:11:23","0xe08aaa4ed9fcbe09735d2d4f5c238817ad7cb12b","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000211531844183336","0.540607635135754","2273.45","","","Claim"
"0x9ad1bc16355e4413d8ac3f3bcd6b502c28874d2672dc5964e76d5619c7479613","20699239","1725718319","2024-09-07 14:11:59","0x36e109a23061b8be8d8b4c062d900a91fb725800","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00030803861168451","0.787248019494091","2273.45","","","Claim"
"0xeed94d68b960be4f2ca198996e97adefbb962a16558d35b0bfaaf7ab7a919fb5","20699244","1725718379","2024-09-07 14:12:59","0xa2ad6ceffb4f3709305e795fa5a7eff98fcc5034","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000298782737285208","0.763592969402515","2273.45","","","Claim"
"0xe1d73a799084ff51bb9e2647ecc7c8053f3fc44c405d6c853a2d606bc2b169b6","20699247","1725718415","2024-09-07 14:13:35","0x075d537a0fe63fca97858ce572beb46bd2e34ef0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000203400345895556","0.519826130221264","2273.45","","","Claim"
"0xb2c9c5f36dab80f9070d8a6aef6062307dc35d5b172cb59457db4c2ca68b94fe","20699254","1725718499","2024-09-07 14:14:59","0x81302d37869f2ce7dfcb8243ef0e1d49fe61624c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000211161288173628","0.539660612672697","2273.45","","","Claim"
"0x45006e8c3f7d0b4e0d01a5806bf23c9040cf0c1bfa37b82af57fbb62aa148106","20699263","1725718607","2024-09-07 14:16:47","0xe59ce5958b330d85d0097c60235c7c277ebae3f5","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019591709572576","0.500701339847308","2273.45","","","Claim"
"0x17c9e271e3a831c0792324f13858971207393c2dde1506f3aec10cb20fdf0a9c","20699276","1725718763","2024-09-07 14:19:23","0x3caaae473fbedbae0c77efdcf3d7184acbe5984c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000184176459159216","0.470696033583695","2273.45","","","Claim"
"0x3cc4791540976f0d0083b3c188f8bc8e717c4293294712699a9f855c3d1e3883","20699283","1725718847","2024-09-07 14:20:47","0x0428b0d38bd65e7fdd109448028a877930411a83","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000196368753892992","0.501855633446079","2273.45","","","Claim"
"0xb3d6cd39e09d9032846d01cb3974d6bae030db81d5ff7a558e01a6b10033d411","20699284","1725718859","2024-09-07 14:20:59","0xa2ae2e2e8e962f8d2370db4da23c5c92471424e1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000292715","0.748085776539683","2273.45","","","Claim"
"0x5ce95f0adc1ac9b716f87371af60f94f15de0c48f5e4ec3f8dc19360a34a8604","20699284","1725718859","2024-09-07 14:20:59","0x3b7e7ae3aa9a1c3fce99d8d290ca63551fcca602","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000258634676425368","0.660987386207612","2273.45","","","Claim"
"0xd4da6986a1f71f729b1517b57f31deb1eef9100c689b07a107f8506587e3f676","20699285","1725718871","2024-09-07 14:21:11","0xc21cf04fb408a2eadf007675b43bc4f26c432c4c","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000253275074468778","0.647289960412421","2273.45","","","Claim"
"0xd9f41e0338b7a18a6a31742833e5324e7840e774ab60ce0a06bbea71abf4b95a","20699291","1725718943","2024-09-07 14:22:23","0x577eb1e1d21d6a236e5f6262106749b6650cc9eb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00024230668213374","0.619258263036651","2273.45","","","Claim"
"0x0016f8b58ec85f607f9f50d36888e3566e77a2e23f60fe7a37626e3fd1c19287","20699293","1725718967","2024-09-07 14:22:47","0x8152ae5bf1748b6837c2a0b460d65d9cd5455f02","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000190183376122728","0.486047789186443","2273.45","","","Claim"
"0xbf9621cd609f7ba8cc421584d8c11b8ded64f3597656aac12364153318611031","20699297","1725719015","2024-09-07 14:23:35","0xecbda3de2cfe6643e428845bd94b9c2dde6bbb82","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000244996079314558","0.626131500754006","2273.45","","","Claim"
"0x7d16c024293b593d1352e0bec8a73d22df2c6303cfdc941e10a84743cf0d9db3","20699301","1725719063","2024-09-07 14:24:23","0xed833bf2784bcffb8b303b5647ba84bc6fcdcd53","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000171898846550325","0.439318388561829","2273.45","","","Claim"
"0x14b758c5300ff3eb279b7f93bf2302280a36ec587ed3a628fea7bc2078aa8b97","20699308","1725719147","2024-09-07 14:25:47","0x3c1c7b6ec9ff7958a98181dee3ab9738ced62a8a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000226593175536","0.579099573576487","2273.45","","","Claim"
"0x96f24f111be68153f8c319f370015c533fb66a4a7b9d2840c27343ab381ae64c","20699310","1725719171","2024-09-07 14:26:11","0xd7439594d23ea846f1151496589a4b39d30f25c7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016065366374904","0.41057930341679","2273.45","","","Claim"
"0x8e2ffd66f07510ebaf4f6149c05c5fd9d87eda5cfd722f17c716f7923998111b","20699319","1725719279","2024-09-07 14:27:59","0x3553d0fe3da62beb5c37e3f18313644e12c5954e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016322409363729","0.417148498842349","2273.45","","","Claim"
"0xfa4e6f8eca2842dc6524f6d96b8085612bff9c1d7c102e38af0ea66c53ef77b1","20699332","1725719435","2024-09-07 14:30:35","0xc0336bfc6fe301ef1901c7145c725cf0adc22ac6","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000170050869373196","0.434595550847396","2273.45","","","Claim"
